#OTU ID,s2_Stn1Cast14110m02um,s2_Stn1Cast14110m22um,s2_Stn1Cast14110m2um,s4_Stn1Cast1470m02um,s4_Stn1Cast1470m22um,s4_Stn1Cast1470m2um,s5_Stn1Cast1840m02um,s5_Stn1Cast1840m22um,s5_Stn1Cast1840m2um,s1_Stn1Cast6120m02um,s1_Stn1Cast6120m22um,s1_Stn1Cast6120m2um,s3_Stn1Cast683m02um,s3_Stn1Cast683m22um,s3_Stn1Cast683m2um,s4_Stn2Cast3190m02um,s4_Stn2Cast3190m22um,s4_Stn2Cast3190m2um,s3_Stn2Cast47113m02um,s3_Stn2Cast47113m22um,s3_Stn2Cast47113m2um,s2_Stn2Cast55120m02um,s2_Stn2Cast55120m22um,s2_Stn2Cast55120m2um,s5_Stn2Cast5930m02um,s5_Stn2Cast5930m22um,s5_Stn2Cast5930m2um,s1_Stn2Cast59900m02um,s1_Stn2Cast59900m22um,s1_Stn2Cast59900m2um,s3_Stn3Cast7245m02um,s3_Stn3Cast7245m22um,s3_Stn3Cast7245m2um,s5_Stn3Cast7633m02um,s5_Stn3Cast7633m22um,s5_Stn3Cast7633m2um,s1_Stn3Cast811000m02um,s1_Stn3Cast811000m22um,s1_Stn3Cast811000m2um,s6_Stn3Cast9310m02um,s6_Stn3Cast9310m22um,s6_Stn3Cast9310m2um,s2_Stn3Cast9370m02um,s2_Stn3Cast9370m22um,s2_Stn3Cast9370m2um,s4_Stn3Cast9740m02um,s4_Stn3Cast9740m22um,s4_Stn3Cast9740m2um
Zotu1629,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,31,0,0,17,0,0,6,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu163,0,0,0,0,0,0,518,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,421,105,175,0,0,0,4,0,0,12,0,0,6,3,0,338,157,241,0,0,0,62,7,0
Zotu1630,2,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,32,16,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1632,0,46,4,0,0,0,0,1,0,0,0,7,0,4,0,0,59,0,0,0,0,0,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1633,1,0,3,7,7,15,0,0,0,2,0,3,11,0,0,20,0,0,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1634,0,0,4,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,11,7,20,0,0,0,0,0,0,0,0,0
Zotu1635,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,20,0,0,0,0,1,0
Zotu1636,3,9,1,0,0,0,0,0,0,21,0,6,0,0,0,5,0,0,12,0,0,0,0,14,1,0,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1637,0,0,0,2,0,0,39,1,2,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,39,2,11,0,0,0,0,0,0,3,0,0,0,0,0,13,1,3,0,0,0,0,0,0
Zotu1639,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,51,11,0
Zotu164,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,46,17,0,0,0,1,26,0,6,1227,30,7,9,18,32,200,233,0,0,0,3,98,0
Zotu1640,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,5,8,0,0,0,0,0,0,0,0,6,3,1
Zotu1641,1,0,35,0,0,0,0,0,0,9,0,16,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1643,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,47,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1644,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,18,5,17,0,0,0,0,0,0,0,0,0
Zotu1645,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,18,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,0,0,0,0,0,0
Zotu1646,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,17,0,0
Zotu1647,0,0,0,3,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,4,0,0,8,2,0,0,0,0,18,2,3,0,0,0,2,7,0
Zotu1648,0,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,14,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Zotu1649,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,2,2,10,0,0,1,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1650,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,45,0,0,0,0,0,0,0,0,0,0,0,12,1,0
Zotu1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,1,8,1,0,0,0,0,0,0,28,37,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0
Zotu1655,5,0,11,0,0,0,0,0,0,10,0,4,0,0,0,2,0,0,4,0,0,13,2,20,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu1656,0,0,0,3,15,2,0,0,0,0,0,0,0,0,0,1,37,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,4,0
Zotu1657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0
Zotu1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,33,0,30,0,0,0,0,0,0,0,0,0
Zotu1659,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,44,2,0,1,0,0,0,0,0,0,0,2,4,0
Zotu166,24,2,3,0,0,0,0,0,0,122,0,33,0,0,0,0,0,0,30,0,0,736,450,513,0,2,0,84,0,15,1,0,5,6,5,0,108,77,118,0,0,0,0,0,0,0,0,0
Zotu1660,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,27,0,0,0,0,0,0,14,5,16,0,0,0,0,0,0,0,0,0
Zotu1661,0,7,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,12,18,25,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
Zotu1662,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,4,22,0,3,1,1,0,0,0,0,0,26,35,7
Zotu1663,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44,13,0,0,0,0,0,0,2,6,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu1664,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,11,0,0,0,0,0,0,0,1,0,0,0,0,1,12,3,0,0,0,0,4,0
Zotu1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,46,0,0,0,0,0,0
Zotu1666,0,0,0,3,0,0,0,0,0,0,0,0,57,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1667,16,0,0,0,0,0,0,0,0,29,0,27,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,18,0,0,0,0,0,0
Zotu1669,4,0,3,5,0,3,0,0,0,0,0,1,20,0,11,15,0,1,5,0,0,0,0,7,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1670,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1672,17,16,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,16,16,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1673,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,17,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,0,0,0,0,0,0
Zotu1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,21,0,1,16,0,4,0,6,0,0,0,0,0,0,4,31,0
Zotu1675,0,0,8,0,0,0,0,0,0,48,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1676,0,0,0,0,7,6,0,0,0,3,0,2,1,16,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,10,1,3,0,0,18,1,0,1,2,0,0,0,0,0,0,0,5,0
Zotu1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0
Zotu1678,7,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,22,7,9,0,0,0,5,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1679,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,18,6,16,0,0,0,0,0,0,0,0,0
Zotu1680,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0
Zotu1682,0,2,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,18,0,0,0,0,0,0,6,0,0,0,0,0,6,0,5,0,0,0,0,4,0
Zotu1684,0,0,0,3,50,15,0,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36,20,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Zotu1686,13,0,2,0,0,0,0,0,0,32,0,3,0,0,0,1,0,0,0,0,0,11,3,2,0,1,0,0,0,0,8,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,2,3,0,0,0,0,0,0,0,0
Zotu1688,0,0,0,21,0,4,0,0,0,0,0,0,1,0,2,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,13,0
Zotu1689,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,48,0,0,0,0,0,0,0,0,0,0,10,3,0
Zotu1690,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,85,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,22,10,24,0,0,0,0,0,0,0,0,0
Zotu1692,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,10,0,0,0,0,0,0,0,0,0,0,0,0,27,3,2,0,0,0,0,0,0
Zotu1693,0,0,0,13,55,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0
Zotu1695,5,3,0,0,0,0,0,0,0,6,0,3,1,0,0,35,2,0,14,0,0,2,0,10,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,30,2,19,0,0,0,0,0,0,0,0,0
Zotu1697,13,7,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,10,2,14,0,0,0,0,0,1,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0
Zotu1698,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,38,0,0,0,1,0,3,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
Zotu1699,0,0,2,7,0,1,0,0,0,0,0,0,2,0,3,10,1,0,12,0,0,3,8,25,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu17,8,0,5,161,80,50,1289,23,714,13,0,16,56,0,7,101,3,40,81,0,0,2,0,22,2059,550,2099,7,0,0,58,21,3,190,3,5,19,0,20,4110,1850,6546,0,0,0,130,74,5
Zotu170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,17,198,0,0,0,0,0,0,454,380,394,0,0,0,0,0,0,0,0,0
Zotu1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,52,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu1701,8,8,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,15,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Zotu1702,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,12,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Zotu1703,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
Zotu1704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1705,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0
Zotu1706,31,12,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1707,12,0,22,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,12,7,25,0,0,0,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1708,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,34,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu1710,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1711,0,0,0,6,6,0,0,0,0,0,0,0,4,0,0,6,2,1,18,0,0,0,0,0,0,0,0,0,0,0,17,5,0,2,5,0,0,0,0,0,0,0,0,0,0,5,1,0
Zotu1712,0,0,0,17,43,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,22,12,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,23,1,23,0,0,0,0,0,0,0,0,0
Zotu1716,2,38,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1717,2,0,0,0,0,0,0,0,0,56,0,16,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1718,0,0,0,16,3,5,0,0,0,1,0,0,8,0,0,20,0,7,8,0,0,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu1719,0,2,1,5,0,4,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,1,0,0,0,0,0,0,0,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,17,0,0,0,0,0,0
Zotu1721,0,6,0,0,8,2,0,7,14,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,16,6,0,0,0,2,2,0
Zotu1722,0,1,0,9,4,14,0,0,0,0,0,0,6,0,0,25,11,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,28,0,0,0,0,0,0,2,32,14,0,0,0,0,0,0,0,0,0
Zotu1724,0,0,0,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,37,18,0
Zotu1725,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1726,0,18,2,4,22,2,1,2,5,0,1,0,0,2,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu1727,0,3,0,0,0,0,0,0,0,14,0,30,0,0,0,6,0,0,7,0,0,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Zotu1728,19,0,0,0,0,0,0,0,0,36,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1729,4,0,12,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,8,0,0,5,12,16,0,0,0,0,0,0,9,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
Zotu1730,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,31,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0,0
Zotu1731,6,31,0,4,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,4,0,0,0,2,0,0,4,5,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0
Zotu1733,0,37,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1734,3,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,30,22,9,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
Zotu1735,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,0,0,0,0,30,0,18,0,0,0,0,0,0,0,0,0
Zotu1736,1,0,0,0,0,0,0,0,0,51,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1737,0,0,0,0,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,0,0,0,0,1,0
Zotu1738,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,11,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,0,0,0,0,0,0
Zotu1739,2,0,0,4,0,2,6,0,1,6,0,0,1,0,0,1,4,0,7,0,0,0,0,0,9,10,4,0,0,0,1,1,0,5,1,0,3,0,0,6,4,4,0,0,0,7,0,0
Zotu174,2,12,35,0,0,0,0,0,0,10,3,23,0,1,0,2,0,0,2,0,0,145,542,185,0,3,0,89,14,85,0,0,0,0,2,0,150,425,170,0,0,0,0,0,0,0,0,0
Zotu1742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,10,26,24,0,1,0,1,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0
Zotu1743,24,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,5,10,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1745,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,2,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1746,0,0,3,2,3,20,0,0,0,0,1,4,0,8,0,0,1,0,0,0,0,0,3,5,0,0,2,0,0,0,1,1,0,0,18,2,0,0,0,0,5,1,0,0,0,0,4,0
Zotu1747,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,7,0,0,0,0,0,0,17,1,33,0,0,0,0,0,0,0,0,0
Zotu1748,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,0,1,14,0,0,21,4,0,0,0,0,0,0,0,6,0
Zotu1749,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu175,49,8,81,30,6,20,0,0,0,182,0,122,29,0,21,182,6,22,188,0,1,208,33,245,0,0,0,109,7,87,76,13,27,120,0,2,142,11,137,0,0,0,0,0,6,2,0,0
Zotu1750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,11,0,27,0,0,0,0,0,0,0,0,0
Zotu1751,0,0,0,26,1,0,6,0,0,0,0,0,5,0,0,18,0,0,19,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,3,0,3,0,0,0,0,0,0,1,0,0
Zotu1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,120,0,0,0,0,0,0,0,0,0,0,3,15,0
Zotu1754,23,4,0,0,0,0,0,0,0,12,0,2,10,0,0,4,0,0,4,0,0,4,2,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1755,7,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,11,0,13,0,0,0,6,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0
Zotu1756,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
Zotu1757,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,29,0,3,0,0,0,5,0,0,13,2,17,0,0,0,0,0,0,0,0,0
Zotu1758,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,13,0,0,0,0,0,0,0,0,0,0,2,5,2
Zotu1759,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,5,28,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0
Zotu1760,7,0,0,2,0,0,0,0,0,1,0,0,25,0,0,5,2,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,34,0,0,0,0,0,0,2,16,11,0,0,0,0,0,0,0,0,0
Zotu1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,44,0,0,0,0,0,0
Zotu1764,0,1,0,0,6,6,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
